,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO,AAPL,AMZN,DIA,FB,GLD,GOOG,GOOGL,GOVT,IAU,IEF,IGSB,IVV,LQD,MSFT,NFLX,QQQ,SHY,SPY,TLT,TSLA,VCIT,VCSH,VIXY,VOO
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17 09:30:00-05:00,171.35000610351562,3342.449951171875,356.4200134277344,333.9825134277344,168.72999572753906,2858.929931640625,2850.77001953125,26.584999084472656,34.35499954223633,116.125,53.904998779296875,463.8599853515625,132.94000244140625,321.0,591.989990234375,384.1300048828125,85.62999725341797,461.9100036621094,150.47000122070312,925.5349731445312,93.79000091552734,81.54499816894531,18.04010009765625,426.20001220703125,171.35000610351562,3342.449951171875,356.4200134277344,333.9825134277344,168.72999572753906,2858.929931640625,2850.77001953125,26.584999084472656,34.35499954223633,116.125,53.904998779296875,463.8599853515625,132.94000244140625,321.0,591.989990234375,384.1300048828125,85.62999725341797,461.9100036621094,150.47000122070312,925.5349731445312,93.79000091552734,81.54499816894531,18.04010009765625,426.20001220703125,171.50999450683594,3352.360107421875,356.92999267578125,334.8999938964844,168.82000732421875,2862.3798828125,2856.35205078125,26.59000015258789,34.36000061035156,116.13999938964844,53.90999984741211,464.0400085449219,132.9499969482422,321.17999267578125,593.25,384.1400146484375,85.62999725341797,462.05999755859375,150.5,926.375,93.80000305175781,81.55000305175781,18.110000610351562,426.3399963378906,169.69000244140625,3342.3798828125,356.3999938964844,333.05999755859375,168.67999267578125,2849.580078125,2840.0,26.579999923706055,34.34000015258789,116.08000183105469,53.900001525878906,463.45001220703125,132.9199981689453,319.5,590.75,382.7099914550781,85.62000274658203,461.6199951171875,150.3800048828125,911.0,93.7699966430664,81.52999877929688,18.0,425.7799987792969,169.92999267578125,3350.0,356.75,334.125,168.72999572753906,2854.2900390625,2850.0,26.579999923706055,34.36000061035156,116.12000274658203,53.900001525878906,463.5199890136719,132.9499969482422,320.8800048828125,591.6099853515625,383.3299865722656,85.62000274658203,461.75,150.5,912.0,93.7699966430664,81.52999877929688,18.110000610351562,425.8500061035156,15763522,375026.0,390924,2033897,383983,221599.0,231907.0,84291.0,269878.0,235768,174497.0,242883,104029.0,6326864,406188,3613095,36356.0,3231551,542262,1931469,28466.0,436414.0,321963.0,272146.0
2021-12-17 09:32:00-05:00,171.89010620117188,3353.989990234375,356.6300048828125,334.6600036621094,168.6199951171875,2878.699951171875,2867.615966796875,26.584999084472656,34.33000183105469,116.11000061035156,53.88999938964844,464.3399963378906,132.97000122070312,322.2149963378906,590.5698852539062,385.0799865722656,85.62999725341797,462.3500061035156,150.47000122070312,929.7598876953125,93.80010223388672,81.55000305175781,17.969999313354492,426.6000061035156,171.89010620117188,3353.989990234375,356.6300048828125,334.6600036621094,168.6199951171875,2878.699951171875,2867.615966796875,26.584999084472656,34.33000183105469,116.11000061035156,53.88999938964844,464.3399963378906,132.97000122070312,322.2149963378906,590.5698852539062,385.0799865722656,85.62999725341797,462.3500061035156,150.47000122070312,929.7598876953125,93.80010223388672,81.55000305175781,17.969999313354492,426.6000061035156,171.92999267578125,3355.073974609375,356.6700134277344,334.8900146484375,168.72500610351562,2878.699951171875,2867.615966796875,26.58989906311035,34.349998474121094,116.13500213623047,53.904998779296875,464.3500061035156,132.97000122070312,322.260009765625,592.9000244140625,385.1099853515625,85.62999725341797,462.3699951171875,150.50999450683594,930.489990234375,93.80999755859375,81.55000305175781,18.139999389648438,426.6000061035156,171.0500030517578,3340.800048828125,356.2699890136719,332.35540771484375,168.5800018310547,2858.989990234375,2850.0,26.584999084472656,34.31999969482422,116.11000061035156,53.88999938964844,463.55999755859375,132.94000244140625,320.92999267578125,588.9000244140625,383.79998779296875,85.62220001220703,461.57000732421875,150.4199981689453,923.25,93.79429626464844,81.54000091552734,17.96500015258789,425.8999938964844,171.36990356445312,3343.580078125,356.42999267578125,333.9339904785156,168.72000122070312,2863.347900390625,2851.27001953125,26.58989906311035,34.349998474121094,116.12000274658203,53.904998779296875,463.9100036621094,132.9499969482422,321.0050048828125,591.989990234375,384.1199951171875,85.62779998779297,461.9100036621094,150.47500610351562,925.47998046875,93.80000305175781,81.54139709472656,18.139999389648438,426.1499938964844,1315879,21812.0,159133,227865,46220,13847.0,19556.0,6767.0,92533.0,19523,208831.0,51621,19868.0,352418,33291,1692275,13422.0,897349,126406,467822,12103.0,1086.0,81840.0,68768.0
2021-12-17 09:34:00-05:00,171.22999572753906,3349.280029296875,355.54998779296875,334.2950134277344,168.80999755859375,2870.659912109375,2858.60009765625,26.59000015258789,34.369998931884766,116.13999938964844,53.90999984741211,462.9700012207031,133.0,320.5899963378906,588.02001953125,383.6600036621094,85.62580108642578,461.0,150.57000732421875,919.77001953125,93.80999755859375,81.54499816894531,18.149999618530273,425.3500061035156,171.22999572753906,3349.280029296875,355.54998779296875,334.2950134277344,168.80999755859375,2870.659912109375,2858.60009765625,26.59000015258789,34.369998931884766,116.13999938964844,53.90999984741211,462.9700012207031,133.0,320.5899963378906,588.02001953125,383.6600036621094,85.62580108642578,461.0,150.57000732421875,919.77001953125,93.80999755859375,81.54499816894531,18.149999618530273,425.3500061035156,171.92999267578125,3360.3798828125,356.6000061035156,335.3699951171875,168.85499572753906,2888.155029296875,2875.179931640625,26.59000015258789,34.369998931884766,116.15499877929688,53.90999984741211,464.29998779296875,133.00999450683594,322.2799987792969,590.0399780273438,385.1400146484375,85.62999725341797,462.3599853515625,150.5749969482422,929.77001953125,93.81999969482422,81.55000305175781,18.18000030517578,426.6000061035156,170.9600067138672,3349.280029296875,355.510009765625,333.7900085449219,168.6300048828125,2869.929931640625,2858.179931640625,26.584999084472656,34.34000015258789,116.11000061035156,53.900001525878906,462.8999938964844,132.9600067138672,320.5799865722656,586.8599853515625,383.6000061035156,85.62000274658203,460.9100036621094,150.44000244140625,919.0449829101562,93.80000305175781,81.54000091552734,17.969999313354492,425.260009765625,171.89999389648438,3354.60009765625,356.57000732421875,334.55499267578125,168.6300048828125,2879.3701171875,2867.919921875,26.584999084472656,34.34000015258789,116.11000061035156,53.900001525878906,464.2699890136719,132.96209716796875,322.2049865722656,589.739990234375,385.07000732421875,85.625,462.3599853515625,150.47000122070312,928.839111328125,93.80999755859375,81.54039764404297,17.969999313354492,426.6000061035156,1288872,33318.0,216785,244172,59094,19613.0,16543.0,4787.0,135026.0,46798,3528.0,59922,45457.0,317724,22735,510760,3703.0,1054583,178821,360175,14089.0,28986.0,101560.0,112513.0
2021-12-17 09:36:00-05:00,170.7100067138672,3329.8701171875,355.17999267578125,331.3598937988281,168.94009399414062,2856.0400390625,2844.22998046875,26.59869956970215,34.38999938964844,116.19000244140625,53.90999984741211,462.07000732421875,133.02499389648438,320.3900146484375,584.8099975585938,382.6000061035156,85.62999725341797,460.17999267578125,150.6699981689453,922.044677734375,93.83499908447266,81.54499816894531,18.31999969482422,424.6000061035156,170.7100067138672,3329.8701171875,355.17999267578125,331.3598937988281,168.94009399414062,2856.0400390625,2844.22998046875,26.59869956970215,34.38999938964844,116.19000244140625,53.90999984741211,462.07000732421875,133.02499389648438,320.3900146484375,584.8099975585938,382.6000061035156,85.62999725341797,460.17999267578125,150.6699981689453,922.044677734375,93.83499908447266,81.54499816894531,18.31999969482422,424.6000061035156,171.27000427246094,3347.784912109375,355.6499938964844,334.2200012207031,168.9499969482422,2864.22998046875,2853.489990234375,26.59869956970215,34.38999938964844,116.19999694824219,53.90999984741211,463.0799865722656,133.02999877929688,320.9700012207031,587.5800170898438,383.79998779296875,85.62999725341797,461.1300048828125,150.6999969482422,924.5615844726562,93.83499908447266,81.55000305175781,18.3700008392334,425.4700012207031,170.41000366210938,3327.330078125,355.17999267578125,331.0199890136719,168.77000427246094,2855.590087890625,2844.22998046875,26.59000015258789,34.36000061035156,116.13999938964844,53.900001525878906,461.8599853515625,132.99000549316406,319.8999938964844,584.5399780273438,382.25,85.625,459.9100036621094,150.55999755859375,916.0300903320312,93.80999755859375,81.54499816894531,18.1200008392334,424.3999938964844,171.24000549316406,3347.784912109375,355.2099914550781,334.2200012207031,168.7899932861328,2863.030029296875,2853.489990234375,26.59000015258789,34.36000061035156,116.13999938964844,53.90999984741211,463.010009765625,132.99000549316406,320.739990234375,587.5800170898438,383.6499938964844,85.62999725341797,461.0,150.5800018310547,920.1782836914062,93.80999755859375,81.54620361328125,18.139999389648438,425.4100036621094,1107035,29889.0,189393,188396,60039,6800.0,7479.0,10701.0,66333.0,101257,24116.0,37702,133379.0,233930,18663,796931,6425.0,2611738,194862,447032,10110.0,27070.0,128790.0,113188.0
2021-12-17 09:38:00-05:00,170.5850067138672,3329.7099609375,355.1300048828125,332.0899963378906,168.88900756835938,2857.429931640625,2847.47998046875,26.59779930114746,34.3827018737793,116.19999694824219,53.904998779296875,462.230712890625,133.0200958251953,320.0299987792969,584.9600219726562,382.8599853515625,85.62999725341797,460.260009765625,150.69000244140625,920.719970703125,93.8499984741211,81.54499816894531,18.280000686645508,424.67999267578125,170.5850067138672,3329.7099609375,355.1300048828125,332.0899963378906,168.88900756835938,2857.429931640625,2847.47998046875,26.59779930114746,34.3827018737793,116.19999694824219,53.904998779296875,462.230712890625,133.0200958251953,320.0299987792969,584.9600219726562,382.8599853515625,85.62999725341797,460.260009765625,150.69000244140625,920.719970703125,93.8499984741211,81.54499816894531,18.280000686645508,424.67999267578125,170.94000244140625,3334.6201171875,355.44000244140625,332.3299865722656,168.99000549316406,2858.239990234375,2848.39990234375,26.600000381469727,34.404998779296875,116.20999908447266,53.90919876098633,462.4599914550781,133.0200958251953,320.79998779296875,585.8200073242188,383.0299987792969,85.62999725341797,460.4800109863281,150.7100067138672,922.77001953125,93.8499984741211,81.55000305175781,18.3700008392334,424.8599853515625,169.91000366210938,3325.0,355.0299987792969,330.75,168.88900756835938,2854.110107421875,2843.010009765625,26.594999313354492,34.3827018737793,116.18000030517578,53.90250015258789,461.8699951171875,133.0,319.6000061035156,584.3400268554688,382.0299987792969,85.62010192871094,459.8500061035156,150.64999389648438,918.6599731445312,93.83300018310547,81.54499816894531,18.260000228881836,424.3299865722656,170.69000244140625,3332.580078125,355.1600036621094,331.25,168.94000244140625,2854.469970703125,2843.60009765625,26.598800659179688,34.39820098876953,116.19499969482422,53.90919876098633,462.239990234375,133.02000427246094,320.3450012207031,584.7034301757812,382.54998779296875,85.62999725341797,460.1499938964844,150.67999267578125,922.114990234375,93.83499908447266,81.54499816894531,18.31999969482422,424.57000732421875,1292452,28431.0,191866,117808,100337,9215.0,10156.0,24102.0,67372.0,36307,34285.0,45026,10331.0,243730,20175,767849,24045.0,3048588,105084,404665,6445.0,1808.0,142302.0,81165.0
2021-12-17 09:40:00-05:00,170.91000366210938,3321.239990234375,354.5,331.94000244140625,168.85989379882812,2850.85009765625,2841.364990234375,26.602699279785156,34.380001068115234,116.25,53.91510009765625,461.69000244140625,133.08999633789062,319.4549865722656,583.5800170898438,382.3599853515625,85.63999938964844,459.6700134277344,150.86000061035156,920.280029296875,93.88990020751953,81.56210327148438,18.3799991607666,424.1300048828125,170.91000366210938,3321.239990234375,354.5,331.94000244140625,168.85989379882812,2850.85009765625,2841.364990234375,26.602699279785156,34.380001068115234,116.25,53.91510009765625,461.69000244140625,133.08999633789062,319.4549865722656,583.5800170898438,382.3599853515625,85.63999938964844,459.6700134277344,150.86000061035156,920.280029296875,93.88990020751953,81.56210327148438,18.3799991607666,424.1300048828125,171.389892578125,3332.991943359375,355.19000244140625,332.8999938964844,168.8800048828125,2861.97998046875,2851.419677734375,26.610000610351562,34.380401611328125,116.25499725341797,53.91999816894531,462.55218505859375,133.13999938964844,320.56500244140625,587.2150268554688,383.5899963378906,85.63999938964844,460.5899963378906,150.91000366210938,926.8900146484375,93.89800262451172,81.56999969482422,18.3799991607666,424.95001220703125,170.5,3321.239990234375,354.44000244140625,331.6228942871094,168.81500244140625,2850.85009765625,2841.364990234375,26.594999313354492,34.369998931884766,116.19499969482422,53.90999984741211,461.6156921386719,133.02000427246094,319.3299865722656,583.1599731445312,382.32000732421875,85.625,459.6199951171875,150.67999267578125,916.530029296875,93.84500122070312,81.54499816894531,18.219999313354492,424.1099853515625,170.60000610351562,3329.97509765625,355.1700134277344,332.3699951171875,168.875,2860.89306640625,2848.02001953125,26.594999313354492,34.380401611328125,116.19999694824219,53.90999984741211,462.30999755859375,133.02999877929688,320.0799865722656,585.0700073242188,382.8699951171875,85.625,460.2550048828125,150.67999267578125,920.7100219726562,93.84500122070312,81.54499816894531,18.28499984741211,424.69000244140625,1294583,22307.0,225541,166106,110890,8735.0,8412.0,21629.0,13889.0,85140,131187.0,55167,821300.0,316945,32538,738560,11127.0,1128541,422615,410080,26312.0,44512.0,107889.0,101144.0
2021-12-17 09:42:00-05:00,170.92999267578125,3320.280029296875,354.3699951171875,332.5,168.87899780273438,2846.931396484375,2834.6650390625,26.608800888061523,34.3849983215332,116.24500274658203,53.91999816894531,461.6600036621094,133.0399932861328,319.6700134277344,583.6300048828125,382.32000732421875,85.63999938964844,459.6112060546875,150.80999755859375,921.3200073242188,93.88500213623047,81.58000183105469,18.34000015258789,424.1000061035156,170.92999267578125,3320.280029296875,354.3699951171875,332.5,168.87899780273438,2846.931396484375,2834.6650390625,26.608800888061523,34.3849983215332,116.24500274658203,53.91999816894531,461.6600036621094,133.0399932861328,319.6700134277344,583.6300048828125,382.32000732421875,85.63999938964844,459.6112060546875,150.80999755859375,921.3200073242188,93.88500213623047,81.58000183105469,18.34000015258789,424.1000061035156,171.1999969482422,3323.510009765625,354.70001220703125,332.67999267578125,168.97999572753906,2850.0,2840.0,26.610000610351562,34.400001525878906,116.25,53.91999816894531,461.8999938964844,133.08999633789062,320.07000732421875,584.0599975585938,382.67999267578125,85.64800262451172,459.9399108886719,150.8800048828125,922.8198852539062,93.88500213623047,81.58000183105469,18.40999984741211,424.3599853515625,170.60000610351562,3315.1650390625,354.3699951171875,331.0899963378906,168.8699951171875,2845.429931640625,2833.330078125,26.608800888061523,34.380001068115234,116.2300033569336,53.90999984741211,461.4100036621094,133.03500366210938,319.05999755859375,582.1699829101562,381.8800048828125,85.63999938964844,459.3999938964844,150.75999450683594,917.0701293945312,93.87359619140625,81.56999969482422,18.280000686645508,423.8900146484375,170.9199981689453,3321.239990234375,354.510009765625,331.8599853515625,168.89999389648438,2850.0,2840.0,26.610000610351562,34.380001068115234,116.25,53.91360092163086,461.67999267578125,133.08999633789062,319.3900146484375,584.0599975585938,382.3599853515625,85.63999938964844,459.6700134277344,150.8699951171875,920.27001953125,93.87999725341797,81.56999969482422,18.389999389648438,424.1600036621094,951032,25965.0,120412,119970,67225,11477.0,17936.0,2088.0,49103.0,8334,19060.0,48250,125778.0,195576,23649,710179,10533.0,1311166,184610,239038,13946.0,7213.0,51598.0,77214.0
2021-12-17 09:44:00-05:00,171.1885986328125,3314.97998046875,354.25,332.2699890136719,168.80999755859375,2841.989990234375,2828.679931640625,26.610000610351562,34.369998931884766,116.2249984741211,53.915000915527344,461.7699890136719,132.99000549316406,320.3320007324219,583.4650268554688,382.8599853515625,85.64009857177734,459.7699890136719,150.7899932861328,927.1160888671875,93.86000061035156,81.56500244140625,18.309999465942383,424.25,171.1885986328125,3314.97998046875,354.25,332.2699890136719,168.80999755859375,2841.989990234375,2828.679931640625,26.610000610351562,34.369998931884766,116.2249984741211,53.915000915527344,461.7699890136719,132.99000549316406,320.3320007324219,583.4650268554688,382.8599853515625,85.64009857177734,459.7699890136719,150.7899932861328,927.1160888671875,93.86000061035156,81.56500244140625,18.309999465942383,424.25,171.19000244140625,3318.919921875,354.489990234375,332.7840881347656,168.94000244140625,2845.780029296875,2834.300048828125,26.610000610351562,34.38999938964844,116.27999877929688,53.91999816894531,461.7699890136719,133.0500030517578,320.3500061035156,583.989990234375,382.8999938964844,85.6449966430664,459.80999755859375,150.94000244140625,927.4047241210938,93.88500213623047,81.5790023803711,18.40999984741211,424.25,170.55999755859375,3312.27099609375,354.1400146484375,331.2099914550781,168.80999755859375,2839.85009765625,2828.0,26.604999542236328,34.369998931884766,116.2249984741211,53.915000915527344,461.29998779296875,132.97999572753906,319.4100036621094,581.739990234375,381.8900146484375,85.63999938964844,459.30999755859375,150.77999877929688,919.280029296875,93.86000061035156,81.55999755859375,18.299999237060547,423.79998779296875,170.9199981689453,3318.8701171875,354.3699951171875,332.4252014160156,168.8800048828125,2845.780029296875,2834.300048828125,26.604999542236328,34.38999938964844,116.25499725341797,53.91999816894531,461.57000732421875,133.0449981689453,319.7099914550781,583.989990234375,382.3299865722656,85.6449966430664,459.6033935546875,150.82000732421875,921.4500122070312,93.88500213623047,81.57499694824219,18.34000015258789,424.04998779296875,902368,21660.0,108984,137961,71443,13562.0,12784.0,20201.0,41275.0,76682,16059.0,29198,208864.0,201047,24619,633622,36665.0,735778,140666,241777,12072.0,23914.0,56879.0,109132.0
